"Indicator type","Indicator","Description"
"hostname","this-is-a-tor-exit-node-hviv122.hviv.nl",""
"hostname","static.27.236.76.144.clients.your-server.de",""
"hostname","114-188-158-51.rev.cloud.scaleway.com",""
"hostname","ukko.0x90.dk",""
"hostname","tor16.quintex.com",""
"hostname","n4.servbr.net",""
"hostname","ny1.exit.tor.alkyl.eu.org",""
"hostname","tor.informatik.uni-bremen.de",""
"hostname","nott.grmml.net",""
"hostname","32.ip-158-69-193.net",""
"hostname","n10.servbr.net",""
"hostname","static.5.19.201.138.clients.your-server.de",""
"hostname","tor36.quintex.com",""
"hostname","tor8.quintex.com",""
"hostname","par01.tor.znx.cc",""
"hostname","239.ip-158-69-192.net",""
"hostname","srv3.muchrelay.xyz",""
"hostname","ns100716.ip-147-135-4.us",""
"hostname","160.emeraldonion.org",""
"hostname","mail.taxinachtegel.de",""
"hostname","15-46-15-51.rev.cloud.scaleway.com",""
"hostname","66-68-15-51.rev.cloud.scaleway.com",""
"hostname","mail.koehn.com",""
"hostname","tor1.quintex.com",""
"hostname","ip17.ip-54-38-73.eu",""
"hostname","tor1.pub.t4cc0.re",""
"hostname","madrid.servbr.net",""
"hostname","ns3063951.ip-79-137-69.eu",""
"hostname","212-51-134-123.fiber7.init7.net",""
"hostname","lns-bzn-40-82-251-167-192.adsl.proxad.net",""
"hostname","static.110.114.69.159.clients.your-server.de",""
"hostname","tor-proxy.x443.pw",""
"hostname","ogopogo.relay.coldhak.com",""
"hostname","22-152-172-163.rev.cloud.scaleway.com",""
"hostname","tor.laquadrature.net",""
"hostname","155.emeraldonion.org",""
"hostname","212-7-217-52.lukman.pl",""
"hostname","relay4.tor.openinternet.io",""
"hostname","tor6.quintex.com",""
"hostname","srv4.wagenhofer.ch",""
"hostname","static.5.153.9.5.clients.your-server.de",""
"hostname","16-52-15-51.rev.cloud.scaleway.com",""
"hostname","200.ip-158-69-192.net",""
"hostname","v22019051929289916.bestsrv.de",""
"hostname","neurodump.ftzplex.com",""
"hostname","www.miner.dk",""
"hostname","onion.raccoonsociety.org",""
"hostname","ns500599.ip-192-99-34.net",""
"hostname","vmhost5.referup.com",""
"hostname","c-114-69.mdfnet.se",""
"hostname","mx9074.lklklk.eu",""
"hostname","vmd37188.contaboserver.net",""
"hostname","159.emeraldonion.org",""
"hostname","181.emeraldonion.org",""
"hostname","144.202.49.171.vultr.com",""
"hostname","191.emeraldonion.org",""
"hostname","229-36-15-51.rev.cloud.scaleway.com",""
"hostname","ns3142774.ip-51-89-6.eu",""
"hostname","static.144.238.40.188.clients.your-server.de",""
"hostname","tor-relay5.rofl.cat",""
"hostname","torrelay11.servers.tyknet.dk",""
"hostname","tor2.quintex.com",""
"hostname","n8.servbr.net",""
"hostname","steemseed-fin.privex.io",""
"hostname","tor11.quintex.com",""
"hostname","tor30.quintex.com",""
"hostname","118.ip-51-83-43.eu",""
"hostname","144.202.63.243.vultr.com",""
"hostname","250-233-47-212.rev.cloud.scaleway.com",""
"hostname","91.ip-164-132-51.eu",""
"hostname","outerspace.23-5.eu",""
"hostname","222-230-15-51.rev.cloud.scaleway.com",""
"hostname","tor-exit.yomi.pw",""
"hostname","ip145.ip-178-32-121.eu",""
"hostname","63.ip-51-75-254.eu",""
"hostname","static.111.168.201.195.clients.your-server.de",""
"hostname","7.ip-37-59-118.eu",""
"hostname","67.ip-149-56-47.net",""
"hostname","192.emeraldonion.org",""
"hostname","76.ip-193-70-43.eu",""
"hostname","ua-85-227-86-58.bbcust.telenor.se",""
"hostname","62-210-105-116.rev.poneytelecom.eu",""
"hostname","185.emeraldonion.org",""
"hostname","51.174.199.178.dynamic.wline.res.cust.swisscom.ch",""
"hostname","194.emeraldonion.org",""
"hostname","libertas.tor.rndsh.it",""
"hostname","ip61.ip-167-114-219.net",""
"hostname","91-143-87-51.que3.de",""
"hostname","tor.decio.eu",""
"hostname","n5.servbr.net",""
"hostname","ms369.moonshot.dedi.server-hosting.expert",""
"hostname","tor.plutex.de",""
"hostname","tornode3.coffswifi.net",""
"hostname","asshai.tor-relay.pluemper.de",""
"hostname","tor1.cloud-neutral.org",""
"hostname","189.emeraldonion.org",""
"hostname","ip250.ip-51-89-133.eu",""
"hostname","tor3e1.digitale-gesellschaft.ch",""
"hostname","h2696948.stratoserver.net",""
"hostname","91-143-88-62.que3.de",""
"hostname","116.ip-213-32-71.eu",""
"hostname","tor48.quintex.com",""
"hostname","50-238-252-6-static.hfc.comcastbusiness.net",""
"hostname","tor6.fissionrelays.net",""
"domain","tor-exit-node.cf",""
"domain","tereshko.de",""
"domain","delville.ovh",""
"domain","frostyhusky.com",""
"domain","0x000.net",""
"domain","ip-54-38-36.eu",""
"domain","psy-bunker.de",""
"domain","dreggnmail.org",""
"domain","thomaskoscheck.de",""
"domain","onion.pt",""
"domain","netw0rk.io",""
"domain","devseed.de",""
"domain","shunick.info",""
"domain","fl30.ch",""
"domain","pakitow.eu",""
"domain","txwx.de",""
"domain","plus.com",""
"domain","ip-51-68-76.eu",""
"domain","dafabhoid.de",""
"URL","http://colo.static.dcvolia.com",""
"URL","http://fr-sbg.flexcloud.seflow.it",""
"URL","http://dynamic.jazztel.es",""
"URL","http://ro.ovo.sc",""
"URL","http://static.nyinternet.net",""
"hostname","34.ip-192-99-42.net",""
"hostname","ns518113.ip-198-245-50.net",""
"hostname","mail.orlives.de",""
"hostname","ip6.ip-188-165-138.eu",""
"hostname","185.ip-54-37-154.eu",""
"hostname","hermoth.oudin.red",""
"hostname","107.ip-158-69-212.net",""
"hostname","abelohost-25.95.217.185.dedicated-ip.abelons.com",""
"hostname","static.161.201.216.95.clients.your-server.de",""
"hostname","ip61.ip-188-165-19.eu",""
"hostname","104.ip-144-217-164.net",""
"hostname","ofen.nv.gw",""
"hostname","ip77.ip-176-31-132.eu",""
"hostname","static.167.137.9.5.clients.your-server.de",""
"hostname","vmd15653.contabo.host",""
"hostname","static.110.229.216.95.clients.your-server.de",""
"hostname","ny.tor-relay.host",""
"hostname","162-175-158-51.rev.cloud.scaleway.com",""
"hostname","c-3b7472d5.023-121-73746f23.bbcust.telenor.se",""
"hostname","195-154-253-226.rev.poneytelecom.eu",""
"hostname","ip-68-67-32-31.static.fibrenoire.ca",""
"hostname","204.238.202.149.fr-sbg.flexcloud.seflow.it",""
"hostname","no-rdns.lalabhola.win",""
"hostname","tor03.niij.io",""
"hostname","ns.tor-node.felix.io",""
"hostname","tessa.arbitrary.ch",""
"hostname","136.ip-144-217-7.net",""
"hostname","tor-cloud-02.bindhammer.koeln",""
"hostname","vor.relay.torworld.org",""
"hostname","174-141-200-41.fttp.usinternet.com",""
"hostname","ts119910.server.topcloud.it",""
"hostname","tor4.pub.t4cc0.re",""
"hostname","munich.servbr.net",""
"hostname","tor-proxy6.mull-binde.de",""
"hostname","onion.jwhite.network",""
"hostname","21.ip-51-75-248.eu",""
"hostname","server.sebastianboegl.de",""
"hostname","argon.mkg20001.io",""
"hostname","36.ip-158-69-204.net",""
"hostname","fry.appliedprivacy.net",""
"hostname","0c210f748b604128.encrypt.co.il",""
"hostname","v22018117322677928.goodsrv.de",""
"hostname","164-231-47-212.rev.cloud.scaleway.com",""
"hostname","n9.servbr.net",""
"hostname","64.113.120.77.colo.static.dcvolia.com",""
"hostname","104-57-231-27.lightspeed.wlfrct.sbcglobal.net",""
"hostname","247.ip-51-254-218.eu",""
"hostname","ca.tor.pwn.party",""
"hostname","tor.viq.vc",""
"hostname","ca.katalevich.cz",""
"hostname","ip155.ip-54-37-200.eu",""
"hostname","host-37-191-204-154.lynet.no",""
"hostname","tor3.mdfnet.se",""
"hostname","5.ip-51-38-98.eu",""
"hostname","122-56-15-51.rev.cloud.scaleway.com",""
"hostname","host.infinitesoftsolutions.com",""
"hostname","mgw.bugtwister.net",""
"hostname","static.152.57.9.176.clients.your-server.de",""
"hostname","pkd9jz19n1litvsjof3.ultrasrv.de",""
"hostname","tor.c0by.de",""
"hostname","static.144.57.203.116.clients.your-server.de",""
"hostname","zebra620.server4you.de",""
"hostname","tor-relay-athena.greektor.net",""
"hostname","server-185-103-110-144.creanova.org",""
"hostname","brawler.rmf.pl",""
"hostname","static.156.99.216.95.clients.your-server.de",""
"hostname","v22018042160764485.luckysrv.de",""
"hostname","tor01.niij.io",""
"hostname","core.recodex.at",""
"hostname","tor-relay2.hannes-exner.solutions",""
"hostname","pink.alxu.ca",""
"hostname","ks27448.kimsufi.com",""
"hostname","condor2711.startdedicated.com",""
"hostname","tor.kroell.net",""
"hostname","146.ip-51-75-143.eu",""
"hostname","vmd36841.contaboserver.net",""
"hostname","v22018117271877808.supersrv.de",""
"hostname","cloud1794.nextpointhost.com",""
"hostname","ip141.ip-51-68-185.eu",""
"hostname","tor6.pub.t4cc0.re",""
"hostname","ns3087331.ip-54-36-172.eu",""
"hostname","falken1.isola.red",""
"hostname","desperado.tor-relay.io",""
"hostname","relay.tor.nozel.online",""
"hostname","178-17-166-149.static.as43289.net",""
"hostname","ip14.ip-188-165-5.eu",""
"hostname","x-file.ma.cx",""
"hostname","105.ip-54-36-189.eu",""
"hostname","ip160.ip-178-32-59.eu",""
"hostname","tor-relay1.rofl.cat",""
"hostname","luna-tor.dredel.com",""
"hostname","strasbourg-tornode.eddai.su",""
"hostname","209-112-15-51.rev.cloud.scaleway.com",""
"hostname","server-185-103-110-248.creanova.org",""
"hostname","tor-relay7.rofl.cat",""
"hostname","2contribute-torrelaynode.xs4all.nl",""
"hostname","static.156.138.201.195.clients.your-server.de",""
"hostname","vps1363307.vs.webtropia-customer.com",""
"hostname","163-172-63-122.rev.poneytelecom.eu",""
"hostname","tor.onwx.org",""
"hostname","100-240-15-51.rev.cloud.scaleway.com",""
"hostname","colon.stoerte.net",""
"hostname","leela.appliedprivacy.net",""
"hostname","177.ip-158-69-198.net",""
"hostname","54.ip-51-255-41.eu",""
"hostname","station56.ueno.red",""
"hostname","zagreb.servbr.net",""
"hostname","cotopaxi.drbeni.ch",""
"hostname","exit1.flensburg.cloud",""
"hostname","194.134.254.195.fastweb.ro",""
"hostname","85-195-230-129.fiber7.init7.net",""
"hostname","solvedbydata.makbiz.ca",""
"hostname","ip152.ip-188-165-28.eu",""
"hostname","17-47-15-51.rev.cloud.scaleway.com",""
"hostname","208.ip-145-239-85.eu",""
"hostname","46.ip-137-74-112.eu",""
"hostname","static.49.186.130.94.clients.your-server.de",""
"hostname","234.ip-54-39-148.net",""
"hostname","aqhlw.quadcode.com",""
"hostname","bbm73045.scr-eenfit.me.uk",""
"hostname","velociraptor.dinosaur.systems",""
"hostname","108-191-172-163.rev.cloud.scaleway.com",""
"hostname","anonymous.sec.nl",""
"hostname","nl1.freedom.xtracode.ws",""
"hostname","51-15-12-218.rev.poneytelecom.eu",""
"hostname","45.ip-54-37-136.eu",""
"hostname","heimdallr.relay.torworld.org",""
"hostname","63.165.242.42.static.nyinternet.net",""
"hostname","135-159-172-163.rev.cloud.scaleway.com",""
"hostname","62-210-123-24.rev.poneytelecom.eu",""
"hostname","138.ip-149-56-141.net",""
"hostname","vps1735228.vs.webtropia-customer.com",""
"hostname","117-54-15-51.rev.cloud.scaleway.com",""
"hostname","srv1.muchrelay.xyz",""
"hostname","163-172-42-239.rev.poneytelecom.eu",""
"hostname","oscar.f00.net",""
"hostname","212-51-153-165.fiber7.init7.net",""
"hostname","itlcz.entry.cz",""
"hostname","63.ip-51-89-139.eu",""
"hostname","c-c684225c.017-99-7570702.bbcust.telenor.se",""
"hostname","188-25-104-109.rdsnet.ro",""
"hostname","ns540439.ip-144-217-75.net",""
"hostname","tor-relay1.six.re",""
"hostname","calgary.servbr.net",""
"hostname","fr.katalevich.cz",""
"hostname","mail.nullvoid.me",""
"hostname","antigona.jurenovak.org",""
"hostname","ip10.ip-144-217-108.net",""
"hostname","pasquino.cyblings.on.ca",""
"hostname","fight-for-privacy.fsociety.ltd",""
"hostname","vps-185-112-146-55.1984.is",""
"hostname","tor-relay.zeroton.in",""
"hostname","tor.w0lff.de",""
"hostname","lux1.nixnet.xyz",""
"hostname","static.245.40.203.116.clients.your-server.de",""
"hostname","node1.petersohn.exposed",""
"hostname","tor.streikt.net",""
"hostname","123.ip-51-75-71.eu",""
"hostname","serv.fr.fala.red",""
"hostname","darksoul02.trilightzone.co.nz",""
"hostname","mirror2.mos6581.de",""
"hostname","130-74-15-51.rev.cloud.scaleway.com",""
"hostname","110.ip-51-255-39.eu",""
"hostname","tor-proxy8.mull-binde.de",""
"hostname","158.emeraldonion.org",""
"hostname","nuremberg.servbr.net",""
"hostname","170-246-15-51.rev.cloud.scaleway.com",""
"hostname","31.ip-149-56-101.net",""
"hostname","static.102.160.216.95.clients.your-server.de",""
"hostname","15.ip-213-32-90.eu",""
"hostname","51-15-13-178.rev.poneytelecom.eu",""
"hostname","c-d555e555.02-65-73746f39.bbcust.telenor.se",""
"hostname","km32605-04.keymachine.de",""
"hostname","150-141-15-51.rev.cloud.scaleway.com",""
"hostname","sunfire-cape.gate.wayne-enterprises.company",""
"hostname","232.ip-54-39-148.net",""
"hostname","gam92-2-78-194-158-141.fbxo.proxad.net",""
"hostname","69.ip-51-77-140.eu",""
"hostname","178-175-143-158.static.as43289.net",""
"hostname","node2.dcdd.net",""
"hostname","de.katalevich.cz",""
"hostname","erdhenne.tobermorytech.com",""
"hostname","243-65-15-51.rev.cloud.scaleway.com",""
"hostname","59.ip-144-217-166.net",""
"hostname","torrelay.lordi02.net1.marschi.de",""
"hostname","ns529375.ip-198-100-148.net",""
"hostname","static.88.5.217.95.clients.your-server.de",""
"hostname","hyperion.kookie.space",""
"hostname","ip249.ip-51-89-133.eu",""
"hostname","darksoul05.trilightzone.co.nz",""
"hostname","tor.0x01.eu",""
"hostname","78-69-250-241-no163.tbcn.telia.com",""
"hostname","m1129.contabo.host",""
"hostname","178-17-166-150.static.as43289.net",""
"hostname","exit5.elude.in",""
"hostname","ms249.moonshot.dedi.server-hosting.expert",""
"hostname","static.82.20.201.195.clients.your-server.de",""
"hostname","hosted-by.solarcom.ch",""
"hostname","67-106-15-51.rev.cloud.scaleway.com",""
"hostname","tor1.rittersporn.net",""
"hostname","j60204.servers.jiffybox.net",""
"hostname","edouardine.ajanvier.fr",""
"hostname","tor.ufm.lol",""
"hostname","static.135.137.216.95.clients.your-server.de",""
"hostname","tor-proxy-readme.tcp4.me",""
"hostname","141.ip-144-217-13.net",""
"hostname","181.ip-217-182-75.eu",""
"hostname","static.230.42.9.5.clients.your-server.de",""
"hostname","ip93.ip-94-23-173.eu",""
"hostname","137.ip-51-38-238.eu",""
"hostname","ironkangaroo.relay.mytorservers.com",""
"hostname","ip114.ip-192-99-220.net",""
"hostname","stuttgart.servbr.net",""
"hostname","srk.neuroscience.ro",""
"hostname","tor10.terjan.net",""
"hostname","tor-exit-node.1ea7deadbeef.de",""
"hostname","81-6-40-105.init7.net",""
"hostname","77-192-15-51.rev.cloud.scaleway.com",""
"hostname","hunghung.castlegem.co.uk",""
"hostname","ams.slalix.pw",""
"hostname","mail.klemm.one",""
"hostname","srv026.hereishappyness.com",""
"hostname","relay-j.tor-exit.network",""
"hostname","ip140.ip-178-32-47.eu",""
"hostname","78.ip-51-255-48.eu",""
"hostname","lv1.exit.tor.alkyl.eu.org",""
"hostname","229.ip-54-37-157.eu",""
"hostname","metis.mpi-fg-koeln.mpg.de",""
"hostname","59-80-15-51.rev.cloud.scaleway.com",""
"hostname","powered-by.xenosite.net",""
"hostname","5-135-68-38.clients.gthost.com",""
"hostname","vmd32358.contaboserver.net",""
"hostname","tor.kumbier.it",""
"hostname","80.ip-144-217-80.net",""
"hostname","pluto.leonklingele.de",""
"hostname","166.ip-144-217-4.net",""
"hostname","meili.relay.ulayer.is",""
"hostname","50-236-201-218-static.hfc.comcastbusiness.net",""
"hostname","tor1.mdfnet.se",""
"hostname","static.16.138.216.95.clients.your-server.de",""
"hostname","triton.s.daknob.net",""
"hostname","j98727.servers.jiffybox.net",""
"hostname","chaucer.relay.coldhak.com",""
"hostname","exit4.elude.in",""
"hostname","exit-1.fr.tor.aquaray.com",""
"hostname","vmi197797.contaboserver.net",""
"hostname","readme-tor-exit.memcpy.io",""
"hostname","19.ip-144-217-166.net",""
"hostname","215.ip-144-217-92.net",""
"hostname","h-255-235.a357.priv.bahnhof.se",""
"hostname","203-238-47-212.rev.cloud.scaleway.com",""
"hostname","allyourbase.lxsys.co.cc",""
"hostname","90-167-158-51.rev.cloud.scaleway.com",""
"hostname","ns510688.ip-142-4-209.net",""
"hostname","ks3360221.kimsufi.com",""
"hostname","trader.lithium.cz",""
"hostname","149.248.63.54.vultr.com",""
"hostname","tamanegi.rainside.sk",""
"hostname","64.ip-5-196-23.eu",""
"hostname","cayambe.drbeni.ch",""
"hostname","ip96.ip-5-196-58.eu",""
"hostname","212-165-158-51.rev.cloud.scaleway.com",""
"hostname","vmi217703.contaboserver.net",""
"hostname","flash.plastic-spoon.de",""
"hostname","fctnnbsc38w-142-162-50-199.dhcp-dynamic.fibreop.nb.bellaliant.net",""
"hostname","tor-exit.systemli.org",""
"hostname","static.197.21.203.116.clients.your-server.de",""
"hostname","onyx.cubox.me",""
"hostname","tor.les.net",""
"hostname","gepapt.largestor.com",""
"hostname","kenzie.arbitrary.ch",""
"hostname","bit.pilsbirne.de",""
"hostname","static.167.200.130.94.clients.your-server.de",""
"hostname","195-154-255-174.rev.poneytelecom.eu",""
"hostname","this-is-a-tor-exit-relay.mlabnet.nl",""
"hostname","kbtr6lv.tor-relay.me",""
"hostname","tor9.quintex.com",""
"hostname","200-40-15-51.rev.cloud.scaleway.com",""
"hostname","srv574.booker.today",""
"hostname","vmd39222.contaboserver.net",""
"hostname","s1.bettyroot.ovh",""
"hostname","static.201.250.69.159.clients.your-server.de",""
"hostname","153.ip-51-75-64.eu",""
"hostname","static.107.70.99.88.clients.your-server.de",""
"hostname","tor2.pub.t4cc0.re",""
"hostname","static.214.217.46.78.clients.your-server.de",""
"hostname","ip-23-140-160-163-static.maniaque.ca",""
"hostname","host-37-191-195-23.lynet.no",""
"hostname","cloud.tor.ninja",""
"hostname","233.ip-54-39-148.net",""
"hostname","bart.pycycle.info",""
"hostname","latemar.goodfellow.it",""
"hostname","tor1.dao.org",""
"hostname","xen2new.boughton.de",""
"hostname","247.ip-158-69-205.net",""
"hostname","academy.landisgyr.com",""
"hostname","charon.s.daknob.net",""
"hostname","h2834626.stratoserver.net",""
"hostname","lule.sunet.se",""
"hostname","v22018035654462783.nicesrv.de",""
"hostname","mail.ricco.ie",""
"hostname","165-34-15-51.rev.cloud.scaleway.com",""
"hostname","mail.calyx.com",""
"hostname","75-3-204-124.lightspeed.okcbok.sbcglobal.net",""
"hostname","testvm9.zq1.de",""
"hostname","relay3.sigil.red",""
"hostname","host.de.appvz.com",""
"hostname","yew.delroth.net",""
"hostname","torrelay.lordi01.net1.marschi.de",""
"hostname","23-237-206-104-static.rdns.serverhub.com",""
"hostname","vmd25034.contaboserver.net",""
"hostname","thisis.kd8hln.com",""
"hostname","ip247.ip-51-68-170.eu",""
"hostname","mx01.geekbox.info",""
"hostname","217.69.15.99.vultr.com",""
"hostname","123.68.10.185.ro.ovo.sc",""
"hostname","205.165.134.37.dynamic.jazztel.es",""
"hostname","200-113-15-51.rev.cloud.scaleway.com",""
"hostname","150.ip-51-75-143.eu",""
"hostname","tor-relay.kher.nl",""
"hostname","109-247-47-212.rev.cloud.scaleway.com",""
"hostname","relay.rathhansen.com",""
"hostname","tor2.cloud-neutral.org",""
"hostname","178-17-166-147.static.as43289.net",""
"hostname","static.171.69.130.94.clients.your-server.de",""
"hostname","195-154-119-203.rev.poneytelecom.eu",""
"hostname","vmd26974.contaboserver.net",""
"hostname","vroot169.rhone.ch",""
"hostname","tor-relay9.rofl.cat",""
"hostname","10-141-172-163.rev.cloud.scaleway.com",""
"hostname","178-17-166-146.static.as43289.net",""
"hostname","t01.s-ix.net",""
"hostname","static.59.103.201.195.clients.your-server.de",""
"hostname","erfurt.servbr.net",""
"hostname","145.ip-51-75-143.eu",""
"hostname","orion1626.startdedicated.com",""
"hostname","static.77.215.216.95.clients.your-server.de",""
"hostname","hal.karte.co",""
"hostname","tor2.mdfnet.se",""
"hostname","static.22.192.216.95.clients.your-server.de",""
"hostname","tor-exit.willexplo.de",""
"hostname","121.ip-193-70-40.eu",""
"hostname","pichincha.drbeni.ch",""
"hostname","cs-tor.bu.edu",""
"hostname","amy.hufenreuter.info",""
"hostname","tor3.pub.t4cc0.re",""
"hostname","eenvo.xentime.com",""
"hostname","12-253-47-212.rev.cloud.scaleway.com",""
"hostname","tor-relay10.rofl.cat",""
"hostname","j51039.servers.jiffybox.net",""
"hostname","ip181.ip-188-165-42.eu",""
"hostname","154.ip-144-217-7.net",""
"hostname","host-37-191-192-239.lynet.no",""
"hostname","68.ip-144-217-90.net",""
"hostname","admin.wolfgangreidlinger.at",""
"hostname","tor3.fissionrelays.net",""
"hostname","agata.jawne.info.pl",""
"domain","heinrich5991.de",""
"domain","tartaneagle.org.uk",""
"domain","ledu-giraud.fr",""
"domain","proxityacct.com",""
"domain","xoc.ch",""
"domain","enraged-rg.de",""
"domain","pyas.de",""
"domain","0x86.net",""
"domain","projehi.com",""
"domain","ip-145-239-28.eu",""
"domain","forumanalogue.fr",""
"domain","mach-politik.ch",""
"domain","rockclimbing.tech",""
"domain","hp42.de",""
"domain","torexit.org",""
"domain","disorgive.com",""
"domain","yodive.net",""
"domain","hacksenkessel.com",""
"domain","qp12.dk",""
"domain","nikomo.fi",""
"domain","tor-exit-node.org",""
"domain","somewhere-in.lv",""
"URL","http://unassigned.cloud-anywhere.eu",""
"URL","http://151-132-N1.p21.customer.vsm.sh",""
"URL","http://static.012.net.il",""
"hostname","mail.strahlungsfrei.de",""
"hostname","109.ip-158-69-212.net",""
"hostname","ns.bka.li",""
"hostname","5fd833ab.retik.eu",""
"hostname","anon-1.multisec.no",""
"hostname","nevada.tor-relay.host",""
"hostname","hotel.zq1.de",""
"hostname","ns397385.ip-5-135-153.eu",""
"hostname","ks3352401.kimsufi.com",""
"hostname","fr-north.theonionrouter.xyz",""
"hostname","193-122-15-51.rev.cloud.scaleway.com",""
"hostname","23-94-187-32-host.colocrossing.com",""
"hostname","ip19.ip-51-75-153.eu",""
"hostname","digi00448.digicube.fr",""
"hostname","mxs1.creanova.org",""
"hostname","nebo.xmmswap.com",""
"hostname","static.78-46-67-106.clients.your-server.de",""
"hostname","164.ip-144-217-15.net",""
"hostname","26.ip-144-217-166.net",""
"hostname","ip253.ip-51-89-133.eu",""
"hostname","iridium.quantum2.xyz",""
"hostname","ns329919.ip-37-187-118.eu",""
"hostname","vmi62287.contabo.host",""
"hostname","ellen.fims.uwo.ca",""
"hostname","92-249-143-119.static.digikabel.hu",""
"hostname","87-43.prozeta.net",""
"hostname","35-171-158-51.rev.cloud.scaleway.com",""
"hostname","12-235-151-200.stat.nexcus.com",""
"hostname","15.ip-51-79-52.net",""
"hostname","eternal.datacontact.hu",""
"hostname","static.183.13.99.88.clients.your-server.de",""
"hostname","tor-relay.krighabandolo.cz",""
"hostname","static.84.35.216.95.clients.your-server.de",""
"hostname","broadband-46-188-6-64.2com.net",""
"hostname","boinc.nikolov.cz",""
"hostname","elenagb.nos-oignons.net",""
"hostname","178-17-170-116.static.as43289.net",""
"hostname","kore.meeb.net",""
"hostname","ns328781.ip-37-187-115.eu",""
"hostname","mail.0xdeadbeef.club",""
"hostname","anon-3.multisec.no",""
"hostname","108-160-176-91.aciglobal.com",""
"hostname","mail01.tgemsvr.com",""
"hostname","prague.servbr.net",""
"hostname","42-97-15-51.rev.cloud.scaleway.com",""
"hostname","relay.sblo.ch",""
"hostname","tor-gateway.vif.com",""
"hostname","mail.xein.de",""
"hostname","hosted-ny.securefastserver.com",""
"hostname","178-17-174-14.static.as43289.net",""
"hostname","185-169-43-141.flashback.net",""
"hostname","fr1.freedom.xtracode.ws",""
"hostname","ih1061006.vds.myihor.ru",""
"hostname","v22018127535780031.goodsrv.de",""
"hostname","host-37-191-207-222.lynet.no",""
"hostname","210.92-220-40.customer.lyse.net",""
"hostname","produce.feadh.us",""
"hostname","tor-proxy-readme.hackeriet.no",""
"hostname","144.202.71.208.vultr.com",""
"hostname","tor-proxy-readme.x443.pw",""
"hostname","87.ip-158-69-217.net",""
"hostname","sh0uld03.sh0uld.net",""
"hostname","ip-83-99-5-45.dyn.luxdsl.pt.lu",""
"hostname","130.193.15.49.unassigned.cloud-anywhere.eu",""
"hostname","this-is-a-tor-exit-node---keywebtor1.artikel5ev.de",""
"hostname","178-17-174-196.static.as43289.net",""
"hostname","84-252-196-88.dyn.estpak.ee",""
"hostname","h2833386.stratoserver.net",""
"hostname","static.245.255.201.138.clients.your-server.de",""
"hostname","server-185-112-82-50.creanova.org",""
"hostname","static.157.140.216.95.clients.your-server.de",""
"hostname","94.ip-51-68-140.eu",""
"hostname","vps12.upsuper.org",""
"hostname","dl18.clickmein.com",""
"hostname","hosted-by.leaseweb.com",""
"hostname","75-48-41-202.lightspeed.tukrga.sbcglobal.net",""
"hostname","api.squired.ro",""
"hostname","uk.webhop.net",""
"hostname","finn.limine.de",""
"hostname","test02.6metric.fr",""
"hostname","anon-4.multisec.no",""
"hostname","ullr.relay.torworld.org",""
"hostname","158.70.222.87.dynamic.jazztel.es",""
"hostname","ip37.ip-54-37-207.eu",""
"hostname","89.187.143.81.coolhousing.net",""
"hostname","236-254-47-212.rev.cloud.scaleway.com",""
"hostname","ip59.ip-51-68-186.eu",""
"hostname","66.ip-217-182-76.eu",""
"hostname","2-128-15-51.rev.cloud.scaleway.com",""
"hostname","kyber-puhe.cnict.org",""
"hostname","torrelay.init6.eu",""
"hostname","betelgeuseit-tor-relay.forteprenestino.net",""
"hostname","130-62-15-51.rev.cloud.scaleway.com",""
"hostname","tor-exit-se1.privex.cc",""
"hostname","nuremberg.rz-kaltenhof.net",""
"hostname","static.67.40.4.46.clients.your-server.de",""
"hostname","ip239.ip-144-217-60.net",""
"hostname","241.ip-51-75-143.eu",""
"hostname","rix.2vpn.net",""
"hostname","157-131-203-81.fiber.dynamic.sonic.net",""
"hostname","vps-30782.vps-default-host.net",""
"hostname","host-p146.esp.mediateam.fi",""
"hostname","62-210-37-15.rev.poneytelecom.eu",""
"hostname","atomator.salazzo.net",""
"hostname","tor-relay5.nl1.digitalsquid.co.uk",""
"hostname","ns3047573.ip-37-187-102.eu",""
"hostname","ns3084667.ip-145-239-1.eu",""
"hostname","snub.doof.net",""
"hostname","h2643116.stratoserver.net",""
"hostname","static.2.227.243.136.clients.your-server.de",""
"hostname","125.200.7.85.dynamic.wline.res.cust.swisscom.ch",""
"hostname","tor0.iad.rg.net",""
"hostname","srv1.lesecret.xyz",""
"hostname","ba4904e4-2b44-4381-ba3d-4f3dcc7557d9.pub.cloud.scaleway.com",""
"hostname","v3296.1blu.de",""
"hostname","relay4.tor.nozel.online",""
"hostname","tor-exit-node.4.privacyrepublic.org",""
"hostname","vmi233117.contaboserver.net",""
"hostname","tor-exit.altsci.com",""
"hostname","50709047.static.ziggozakelijk.nl",""
"hostname","montreal.servbr.net",""
"hostname","nortor3.nortor.no",""
"hostname","static.86.22.203.116.clients.your-server.de",""
"hostname","host-37-191-197-3.lynet.no",""
"hostname","5f9a189c.rev.sefiber.dk",""
"hostname","banana.kilobyte22.de",""
"hostname","iliketor.torrelay.club",""
"hostname","213-64-65-106-no264.tbcn.telia.com",""
"hostname","bzq-62-219-3-47.dcenter.bezeqint.net",""
"hostname","196.ip-51-79-66.net",""
"hostname","static.13.172.63.178.clients.your-server.de",""
"hostname","ip-208-113-135-162.nodes.dream.io",""
"hostname","153.ip-151-80-147.eu",""
"hostname","host-185-204-1-239.creanova.org",""
