"Indicator type","Indicator","Description"
"IPv4","199.249.230.182",""
"IPv4","199.249.230.181",""
"IPv4","199.249.230.180",""
"IPv4","199.249.230.179",""
"IPv4","199.249.230.178",""
"IPv4","199.249.230.177",""
"IPv4","199.249.230.176",""
"IPv4","199.249.230.175",""
"IPv4","199.249.230.169",""
"IPv4","199.249.230.168",""
"IPv4","199.249.230.167",""
"IPv4","199.249.230.166",""
"IPv4","199.249.230.165",""
"IPv4","199.249.230.164",""
"IPv4","199.249.230.149",""
"IPv4","199.249.230.148",""
"IPv4","199.249.230.147",""
"IPv4","199.249.230.146",""
"IPv4","199.249.230.145",""
"IPv4","199.249.230.144",""
"IPv4","199.249.230.143",""
"IPv4","199.249.230.142",""
"IPv4","199.249.230.141",""
"IPv4","199.249.230.140",""
"IPv4","199.249.230.123",""
"IPv4","199.249.230.122",""
"IPv4","199.249.230.121",""
"IPv4","199.249.230.120",""
"IPv4","199.249.230.119",""
"IPv4","199.249.230.118",""
"IPv4","199.249.230.117",""
"IPv4","199.249.230.116",""
"IPv4","199.249.230.115",""
"IPv4","199.249.230.114",""
"IPv4","199.249.230.113",""
"IPv4","199.249.230.112",""
"IPv4","199.249.230.111",""
"IPv4","199.249.230.110",""
"IPv4","199.249.230.109",""
"IPv4","199.249.230.108",""
"IPv4","199.249.230.107",""
"IPv4","199.249.230.106",""
"IPv4","199.249.230.105",""
"IPv4","199.249.230.104",""
"IPv4","199.249.230.103",""
"IPv4","199.249.230.102",""
"IPv4","199.249.230.101",""
"IPv4","199.249.230.100",""
"IPv4","199.241.137.182",""
"IPv4","199.195.253.156",""
"IPv4","199.195.251.54",""
"IPv4","199.195.251.187",""
"IPv4","199.195.249.214",""
"IPv4","199.195.248.29",""
"IPv4","199.195.248.172",""
"IPv4","199.193.115.2",""
"IPv4","199.184.215.11",""
"IPv4","199.170.132.80",""
"IPv4","199.168.103.138",""
"IPv4","198.98.61.76",""
"IPv4","198.98.60.90",""
"IPv4","198.98.60.107",""
"IPv4","198.98.59.243",""
"IPv4","198.98.59.120",""
"IPv4","198.98.59.102",""
"IPv4","198.98.58.160",""
"IPv4","198.98.57.77",""
"IPv4","198.98.57.55",""
"IPv4","198.98.57.25",""
"IPv4","198.98.57.24",""
"IPv4","198.98.57.207",""
"IPv4","198.98.57.191",""
"IPv4","198.98.54.132",""
"IPv4","198.98.52.83",""
"IPv4","198.98.52.155",""
"IPv4","198.98.51.189",""
"IPv4","198.96.155.9",""
"IPv4","198.96.155.3",""
"IPv4","198.74.57.57",""
"IPv4","198.58.107.53",""
"IPv4","198.50.238.128",""
"IPv4","198.50.223.16",""
"IPv4","198.50.196.140",""
"IPv4","198.50.191.95",""
"IPv4","198.50.128.237",""
"IPv4","198.46.190.147",""
"IPv4","198.46.166.157",""
"IPv4","198.255.21.2",""
"IPv4","198.251.88.70",""
"IPv4","198.251.88.142",""
"IPv4","198.251.84.99",""
"IPv4","198.251.68.144",""
"IPv4","198.244.238.51",""
"IPv4","198.244.212.57",""
"IPv4","198.24.168.226",""
"IPv4","198.24.164.98",""
"IPv4","198.211.103.103",""
"IPv4","198.199.92.217",""
"IPv4","198.180.150.9",""
"IPv4","198.16.70.10",""
"IPv4","198.144.184.33",""
"IPv4","198.144.183.43",""
"IPv4","198.144.183.150",""
"IPv4","198.140.141.52",""
"IPv4","198.140.141.51",""
"IPv4","198.140.141.30",""
"IPv4","198.12.71.224",""
"IPv4","198.12.116.70",""
"IPv4","195.90.212.96",""
"IPv4","195.90.208.37",""
"IPv4","195.90.208.228",""
"IPv4","195.90.208.20",""
"IPv4","195.90.201.93",""
"IPv4","195.90.201.166",""
"IPv4","195.88.74.206",""
"IPv4","195.88.57.217",""
"IPv4","195.88.24.216",""
"IPv4","195.88.226.183",""
"IPv4","195.80.151.30",""
"IPv4","195.60.166.2",""
"IPv4","195.58.49.172",""
"IPv4","195.50.212.15",""
"IPv4","195.43.142.41",""
"IPv4","195.37.209.9",""
"IPv4","195.34.103.142",""
"IPv4","195.234.152.86",""
"IPv4","195.230.23.248",""
"IPv4","195.230.23.185",""
"IPv4","195.230.22.31",""
"IPv4","195.201.94.113",""
"IPv4","195.201.9.37",""
"IPv4","195.201.63.203",""
"IPv4","195.201.1.29",""
"IPv4","195.177.252.5",""
"IPv4","195.176.3.24",""
"IPv4","195.176.3.23",""
"IPv4","195.176.3.20",""
"IPv4","195.176.3.19",""
"IPv4","195.169.125.226",""
"IPv4","195.154.255.174",""
"IPv4","195.154.253.226",""
"IPv4","195.154.252.88",""
"IPv4","195.154.250.239",""
"IPv4","195.154.240.145",""
"IPv4","195.154.237.147",""
"IPv4","195.154.232.133",""
"IPv4","195.154.200.68",""
"IPv4","195.154.164.111",""
"IPv4","195.154.119.203",""
"IPv4","195.154.105.170",""
"IPv4","195.15.243.70",""
"IPv4","195.15.242.99",""
"IPv4","195.15.242.29",""
"IPv4","195.15.242.113",""
"IPv4","195.148.124.199",""
"IPv4","195.144.21.182",""
"IPv4","195.133.52.198",""
"IPv4","195.128.100.92",""
"IPv4","195.123.247.209",""
"IPv4","195.123.245.201",""
"IPv4","195.123.245.141",""
"IPv4","195.123.238.164",""
"IPv4","195.123.228.151",""
"IPv4","195.123.225.218",""
"IPv4","195.123.214.162",""
"IPv4","195.123.212.228",""
"IPv4","195.123.212.113",""
"IPv4","195.123.209.7",""
"IPv4","195.122.183.170",""
"IPv4","195.122.181.242",""
"IPv4","194.88.143.66",""
"IPv4","194.88.105.30",""
"IPv4","194.76.227.152",""
"IPv4","194.76.227.150",""
"IPv4","194.76.137.148",""
"IPv4","194.55.13.50",""
"IPv4","194.55.13.49",""
"IPv4","194.5.96.70",""
"IPv4","194.5.249.146",""
"IPv4","194.45.76.134",""
"IPv4","194.36.89.57",""
"IPv4","194.36.144.87",""
"IPv4","194.34.132.51",""
"IPv4","194.32.107.60",""
"IPv4","194.32.107.206",""
"IPv4","194.32.107.171",""
"IPv4","194.26.192.187",""
"IPv4","194.26.192.186",""
"IPv4","194.233.75.85",""
"IPv4","194.230.141.59",""
"IPv4","194.208.136.23",""
"IPv4","194.195.250.69",""
"IPv4","194.195.126.203",""
"IPv4","194.195.115.114",""
"IPv4","194.187.249.116",""
"IPv4","194.182.73.224",""
"IPv4","194.182.179.34",""
"IPv4","194.180.48.42",""
"IPv4","194.180.191.93",""
"IPv4","194.163.148.24",""
"IPv4","194.163.128.236",""
"IPv4","194.156.98.216",""
"IPv4","194.15.115.94",""
"IPv4","194.15.115.93",""
"IPv4","194.15.115.92",""
"IPv4","194.15.115.91",""
"IPv4","194.13.83.131",""
"IPv4","194.13.81.26",""
"IPv4","194.108.49.124",""
"IPv4","194.104.148.94",""
"IPv4","193.70.65.141",""
"IPv4","193.70.112.165",""
"IPv4","193.70.100.196",""
"IPv4","193.56.240.98",""
"IPv4","193.56.240.73",""
"IPv4","193.56.240.72",""
"IPv4","193.56.240.70",""
"IPv4","193.56.240.157",""
"IPv4","193.56.240.142",""
"IPv4","193.43.147.241",""
"IPv4","193.38.255.253",""
"IPv4","193.31.24.154",""
"IPv4","193.30.123.113",""
"IPv4","193.30.121.33",""
"IPv4","193.26.159.199",""
"IPv4","193.26.156.86",""
"IPv4","193.25.100.180",""
"IPv4","193.239.86.147",""
"IPv4","193.239.86.133",""
"IPv4","193.239.232.102",""
"IPv4","193.233.202.71",""
"IPv4","193.233.154.95",""
"IPv4","193.23.244.244",""
"IPv4","193.226.78.213",""
"IPv4","193.218.118.90",""
"IPv4","193.218.118.62",""
"IPv4","193.218.118.51",""
"IPv4","193.218.118.182",""
"IPv4","193.218.118.180",""
"IPv4","193.218.118.167",""
"IPv4","193.218.118.160",""
"IPv4","193.218.118.158",""
"IPv4","193.218.118.156",""
"IPv4","193.218.118.155",""
"IPv4","193.218.118.151",""
"IPv4","193.218.118.147",""
"IPv4","193.218.118.145",""
"IPv4","193.218.118.130",""
"IPv4","193.218.118.125",""
"IPv4","193.218.118.117",""
"IPv4","193.218.118.101",""
"IPv4","193.218.118.100",""
"IPv4","193.214.214.202",""
"IPv4","193.203.202.129",""
"IPv4","193.200.27.186",""
"IPv4","193.200.241.189",""
"IPv4","193.200.17.56",""
"IPv4","193.200.17.110",""
"IPv4","193.196.37.204",""
"IPv4","193.190.168.53",""
"IPv4","193.189.100.206",""
"IPv4","193.189.100.205",""
"IPv4","193.189.100.204",""
"IPv4","193.189.100.203",""
"IPv4","193.189.100.202",""
"IPv4","193.189.100.201",""
"IPv4","193.189.100.200",""
"IPv4","193.189.100.199",""
"IPv4","193.189.100.198",""
"IPv4","193.189.100.197",""
"IPv4","193.189.100.196",""
"IPv4","193.189.100.195",""
"IPv4","193.189.100.194",""
"IPv4","193.187.91.79",""
"IPv4","193.183.98.224",""
"IPv4","193.182.111.182",""
"IPv4","193.178.169.149",""
"IPv4","193.160.32.19",""
"IPv4","193.150.22.27",""
"IPv4","193.148.249.205",""
"IPv4","193.142.146.213",""
"IPv4","193.124.176.104",""
"IPv4","193.123.116.65",""
"IPv4","193.122.15.219",""
"IPv4","193.111.26.37",""
"IPv4","193.111.115.210",""
"IPv4","193.11.166.196",""
"IPv4","193.11.164.243",""
"IPv4","193.11.114.46",""
"IPv4","193.11.114.43",""
"IPv4","193.108.118.218",""
"IPv4","193.108.118.209",""
"IPv4","193.108.117.103",""
"IPv4","193.105.73.80",""
"IPv4","193.105.134.187",""
"IPv4","193.105.134.186",""
"IPv4","193.105.134.18",""
"IPv4","193.105.134.16",""
"IPv4","193.105.134.150",""
"IPv4","193.104.220.94",""
"IPv4","193.104.220.35",""
"IPv4","193.0.213.42",""
"IPv4","192.99.69.17",""
"IPv4","192.99.43.171",""
"IPv4","192.99.4.116",""
"IPv4","192.99.35.91",""
"IPv4","192.99.35.83",""
"IPv4","192.99.34.48",""
"IPv4","192.99.32.74",""
"IPv4","192.99.152.50",""
"IPv4","192.99.151.170",""
"IPv4","192.99.13.48",""
"IPv4","192.95.52.209",""
"IPv4","192.95.27.143",""
"IPv4","192.9.249.147",""
"IPv4","192.9.236.179",""
"IPv4","192.9.235.157",""
"IPv4","192.9.171.167",""
"IPv4","192.9.137.61",""
"IPv4","192.87.28.82",""
"IPv4","192.87.28.28",""
"IPv4","192.81.223.177",""
"IPv4","192.68.11.203",""
"IPv4","192.46.225.218",""
"IPv4","192.42.253.215",""
"IPv4","192.42.116.28",""
"IPv4","192.42.116.27",""
"IPv4","192.42.116.26",""
"IPv4","192.42.116.25",""
"IPv4","192.42.116.24",""
"IPv4","192.42.116.23",""
"IPv4","192.42.116.22",""
"IPv4","192.42.116.216",""
"IPv4","192.42.116.215",""
"IPv4","192.42.116.214",""
"IPv4","192.42.116.213",""
"IPv4","192.42.116.212",""
"IPv4","192.42.116.211",""
"IPv4","192.42.116.210",""
"IPv4","192.42.116.209",""
"IPv4","192.42.116.208",""
"IPv4","192.42.116.207",""
"IPv4","192.42.116.206",""
"IPv4","192.42.116.205",""
"IPv4","192.42.116.204",""
"IPv4","192.42.116.203",""
"IPv4","192.42.116.202",""
"IPv4","192.42.116.20",""
"IPv4","192.42.116.19",""
"IPv4","192.42.116.18",""
"IPv4","192.42.116.17",""
"IPv4","192.42.116.16",""
"IPv4","192.42.116.15",""
"IPv4","192.42.116.14",""
"IPv4","192.42.116.13",""
"IPv4","192.42.115.103",""
"IPv4","192.42.115.102",""
"IPv4","192.42.115.101",""
"IPv4","192.42.113.101",""
"IPv4","192.36.38.33",""
"IPv4","192.34.87.86",""
"IPv4","192.241.233.203",""
"IPv4","192.24.210.7",""
"IPv4","192.234.196.169",""
"IPv4","192.222.169.71",""
"IPv4","192.211.48.226",""
"IPv4","192.210.233.239",""
"IPv4","192.210.206.188",""
"IPv4","192.195.80.10",""
"IPv4","192.184.181.142",""
"IPv4","192.18.144.19",""
"IPv4","192.18.128.35",""
"IPv4","192.160.102.170",""
"IPv4","192.160.102.169",""
"IPv4","192.160.102.168",""
"IPv4","192.160.102.166",""
"IPv4","192.160.102.165",""
"IPv4","192.160.102.164",""
"IPv4","192.145.46.247",""
"IPv4","192.124.250.83",""
"IPv4","192.121.44.27",""
"IPv4","192.121.44.26",""
"IPv4","192.111.150.126",""
"IPv4","191.252.111.55",""
"IPv4","190.211.254.97",""
"IPv4","190.211.254.76",""
"IPv4","190.211.254.210",""
"IPv4","190.211.254.182",""
"IPv4","190.2.154.253",""
"IPv4","190.2.150.24",""
"IPv4","190.2.145.7",""
"IPv4","190.2.137.26",""
"IPv4","190.2.133.227",""
"IPv4","190.120.229.98",""
"IPv4","190.103.179.98",""
"IPv4","190.103.179.76",""
"IPv4","190.103.176.52",""
"IPv4","190.103.176.112",""
"IPv4","190.10.8.68",""
"IPv4","190.10.8.50",""
"IPv4","190.10.8.166",""
"IPv4","189.84.21.44",""
"IPv4","189.164.141.89",""
"IPv4","188.95.39.230",""
"IPv4","188.93.140.207",""
"IPv4","188.80.195.48",""
"IPv4","188.68.58.131",""
"IPv4","188.68.58.105",""
"IPv4","188.68.57.225",""
"IPv4","188.68.56.86",""
"IPv4","188.68.56.27",""
"IPv4","188.68.56.181",""
"IPv4","188.68.56.175",""
"IPv4","188.68.56.103",""
"IPv4","188.68.54.158",""
"IPv4","188.68.52.231",""
"IPv4","188.68.51.44",""
"IPv4","188.68.50.76",""
"IPv4","188.68.50.25",""
"IPv4","188.68.49.3",""
"IPv4","188.68.49.235",""
"IPv4","188.68.46.245",""
"IPv4","188.68.45.180",""
"IPv4","188.68.43.192",""
"IPv4","188.68.42.139",""
"IPv4","188.68.41.191",""
"IPv4","188.68.40.46",""
"IPv4","188.68.38.76",""
"IPv4","188.68.37.236",""
"IPv4","188.68.36.68",""
"IPv4","188.68.36.28",""
"IPv4","188.68.36.209",""
"IPv4","188.68.35.136",""
"IPv4","188.68.34.231",""
"IPv4","188.68.32.179",""
"IPv4","188.68.32.101",""
"IPv4","188.68.224.83",""
"IPv4","188.61.80.105",""
"IPv4","188.40.99.69",""
"IPv4","188.40.41.115",""
"IPv4","188.40.238.144",""
"IPv4","188.40.220.196",""
"IPv4","188.40.206.5",""
"IPv4","188.40.166.29",""
"IPv4","188.40.159.122",""
"IPv4","188.40.147.177",""
"IPv4","188.40.142.18",""
"IPv4","188.40.128.246",""
"IPv4","188.27.32.158",""
"IPv4","188.246.204.67",""
"IPv4","188.226.222.19",""
"IPv4","188.214.144.94",""
"IPv4","188.214.132.49",""
"IPv4","188.214.104.21",""
"IPv4","188.213.5.82",""
"IPv4","188.213.31.125",""
"IPv4","188.190.109.250",""
"IPv4","188.166.91.194",""
"IPv4","188.166.31.252",""
"IPv4","188.166.186.162",""
"IPv4","188.165.6.66",""
"IPv4","188.165.26.89",""
"IPv4","188.165.26.13",""
"IPv4","188.165.236.18",""
"IPv4","188.165.192.152",""
"IPv4","188.141.60.190",""
"IPv4","188.138.75.101",""
"IPv4","188.138.33.233",""
"IPv4","188.138.33.149",""
"IPv4","188.127.69.60",""
"IPv4","188.127.197.42",""
"IPv4","188.126.83.38",""
"IPv4","187.94.253.217",""
"IPv4","187.63.100.24",""
"IPv4","187.49.85.200",""
"IPv4","185.97.32.34",""
"IPv4","185.86.151.168",""
"IPv4","185.86.150.58",""
"IPv4","185.86.148.90",""
"IPv4","185.84.81.240",""
"IPv4","185.82.219.85",""
"IPv4","185.82.219.109",""
"IPv4","185.82.217.49",""
"IPv4","185.82.127.7",""
"IPv4","185.82.127.48",""
"IPv4","185.82.126.83",""
"IPv4","185.82.126.172",""
"IPv4","185.82.126.100",""
"IPv4","185.81.109.2",""
"IPv4","185.80.222.164",""
"IPv4","185.73.240.205",""
"IPv4","185.73.220.8",""
"IPv4","185.72.247.145",""
"IPv4","185.72.244.37",""
"IPv4","185.70.185.146",""
"IPv4","185.70.185.126",""
"IPv4","185.7.33.146",""
"IPv4","185.68.250.161",""
"IPv4","185.67.82.114",""
"IPv4","185.67.45.99",""
"IPv4","185.67.45.76",""
"IPv4","185.67.45.100",""
"IPv4","185.66.91.18",""
"IPv4","185.66.141.125",""
"IPv4","185.65.241.80",""
"IPv4","185.56.88.136",""
"IPv4","185.56.83.83",""
"IPv4","185.51.76.113",""
"IPv4","185.44.81.4",""
"IPv4","185.44.81.21",""
"IPv4","185.4.135.157",""
"IPv4","185.4.134.104",""
"IPv4","185.4.132.183",""
"IPv4","185.4.132.148",""
"IPv4","185.4.132.135",""
"IPv4","185.38.175.133",""
"IPv4","185.38.175.131",""
"IPv4","185.38.175.130",""
"IPv4","185.38.13.37",""
"IPv4","185.36.81.95",""
"IPv4","185.35.202.222",""
"IPv4","185.35.200.250",""
"IPv4","185.34.33.2",""
"IPv4","185.32.222.237",""
"IPv4","185.32.221.201",""
"IPv4","185.26.127.24",""
"IPv4","185.255.96.189",""
"IPv4","185.254.75.55",""
"IPv4","185.254.198.243",""
"IPv4","185.252.234.225",""
"IPv4","185.251.165.193",""
"IPv4","185.25.51.138",""
"IPv4","185.248.160.21",""
"IPv4","185.248.151.238",""
"IPv4","185.248.101.215",""
"IPv4","185.247.226.98",""
"IPv4","185.247.226.89",""
"IPv4","185.247.226.37",""
"IPv4","185.247.226.113",""
"IPv4","185.246.188.74",""
"IPv4","185.246.188.67",""
"IPv4","185.246.188.60",""
"IPv4","185.246.182.197",""
"IPv4","185.246.128.161",""
"IPv4","185.245.96.210",""
"IPv4","185.245.60.11",""
"IPv4","185.244.39.79",""
"IPv4","185.244.195.157",""
"IPv4","185.244.195.103",""
"IPv4","185.244.194.139",""
"IPv4","185.244.192.184",""
"IPv4","185.244.192.175",""
"IPv4","185.244.192.155",""
"IPv4","185.244.150.8",""
"IPv4","185.243.218.78",""
"IPv4","185.243.218.46",""
"IPv4","185.243.218.41",""
"IPv4","185.243.218.27",""
"IPv4","185.243.218.161",""
"IPv4","185.243.218.110",""
"IPv4","185.243.216.92",""
"IPv4","185.243.216.91",""
"IPv4","185.241.5.229",""
"IPv4","185.241.208.232",""
"IPv4","185.241.208.206",""
"IPv4","185.241.208.204",""
"IPv4","185.241.208.202",""
"IPv4","185.241.208.183",""
"IPv4","185.241.208.179",""
"IPv4","185.241.208.170",""
"IPv4","185.241.208.164",""
"IPv4","185.241.208.101",""
"IPv4","185.239.222.254",""
"IPv4","185.239.222.253",""
"IPv4","185.239.222.252",""
"IPv4","185.239.222.251",""
"IPv4","185.239.222.250",""
"IPv4","185.239.222.249",""
"IPv4","185.239.222.248",""
"IPv4","185.239.222.247",""
"IPv4","185.239.222.246",""
"IPv4","185.239.222.245",""
"IPv4","185.239.222.244",""
"IPv4","185.239.222.243",""
"IPv4","185.239.222.242",""
"IPv4","185.239.222.241",""
"IPv4","185.239.222.240",""
"IPv4","185.238.129.9",""
"IPv4","185.237.13.88",""
"IPv4","185.236.231.142",""
"IPv4","185.236.203.203",""
"IPv4","185.235.146.29",""
"IPv4","185.233.106.34",""
"IPv4","185.233.104.172",""
"IPv4","185.233.100.23",""
"IPv4","185.232.68.32",""
"IPv4","185.232.117.247",""
"IPv4","185.230.163.190",""
"IPv4","185.229.90.81",""
"IPv4","185.228.139.102",""
"IPv4","185.228.138.252",""
"IPv4","185.228.138.240",""
"IPv4","185.228.138.234",""
"IPv4","185.228.137.72",""
"IPv4","185.228.137.238",""
"IPv4","185.228.136.146",""
"IPv4","185.227.82.63",""
"IPv4","185.227.82.43",""
"IPv4","185.227.68.78",""
"IPv4","185.225.69.98",""
"IPv4","185.225.69.91",""
"IPv4","185.225.69.90",""
"IPv4","185.225.69.59",""
"IPv4","185.225.69.232",""
"IPv4","185.225.68.98",""
"IPv4","185.225.68.85",""
"IPv4","185.225.68.133",""
"IPv4","185.225.68.13",""
"IPv4","185.225.139.197",""
"IPv4","185.220.103.8",""
"IPv4","185.220.103.7",""
"IPv4","185.220.103.120",""
"IPv4","185.220.103.119",""
"IPv4","185.220.103.118",""
"IPv4","185.220.103.117",""
"IPv4","185.220.103.116",""
"IPv4","185.220.103.115",""
"IPv4","185.220.103.114",""
"IPv4","185.220.103.113",""
"IPv4","185.220.103.112",""
"IPv4","185.220.103.111",""
"IPv4","185.220.102.254",""
"IPv4","185.220.102.253",""
"IPv4","185.220.102.252",""
"IPv4","185.220.102.251",""
"IPv4","185.220.102.250",""
"IPv4","185.220.102.249",""
"IPv4","185.220.102.248",""
"IPv4","185.220.102.247",""
"IPv4","185.220.102.246",""
"IPv4","185.220.102.245",""
"IPv4","185.220.102.244",""
"IPv4","185.220.102.243",""
"IPv4","185.220.102.242",""
"IPv4","185.220.102.241",""
"IPv4","185.220.102.240",""
"IPv4","185.220.101.9",""
"IPv4","185.220.101.8",""
"IPv4","185.220.101.79",""
"IPv4","185.220.101.78",""
"IPv4","185.220.101.77",""
"IPv4","185.220.101.76",""
"IPv4","185.220.101.75",""
"IPv4","185.220.101.74",""
"IPv4","185.220.101.73",""
"IPv4","185.220.101.72",""
"IPv4","185.220.101.71",""
"IPv4","185.220.101.70",""
"IPv4","185.220.101.7",""
"IPv4","185.220.101.69",""
"IPv4","185.220.101.68",""
"IPv4","185.220.101.67",""
"IPv4","185.220.101.66",""
"IPv4","185.220.101.65",""
"IPv4","185.220.101.64",""
"IPv4","185.220.101.63",""
"IPv4","185.220.101.62",""
"IPv4","185.220.101.61",""
"IPv4","185.220.101.60",""
"IPv4","185.220.101.6",""
"IPv4","185.220.101.59",""
"IPv4","185.220.101.58",""
"IPv4","185.220.101.57",""
"IPv4","185.220.101.56",""
"IPv4","185.220.101.55",""
"IPv4","185.220.101.54",""
"IPv4","185.220.101.53",""
"IPv4","185.220.101.52",""
"IPv4","185.220.101.51",""
"IPv4","185.220.101.50",""
"IPv4","185.220.101.5",""
"IPv4","185.220.101.49",""
"IPv4","185.220.101.48",""
"IPv4","185.220.101.47",""
"IPv4","185.220.101.46",""
"IPv4","185.220.101.45",""
"IPv4","185.220.101.44",""
"IPv4","185.220.101.43",""
"IPv4","185.220.101.42",""
"IPv4","185.220.101.41",""
"IPv4","185.220.101.40",""
"IPv4","185.220.101.4",""
"IPv4","185.220.101.39",""
"IPv4","185.220.101.38",""
"IPv4","185.220.101.37",""
"IPv4","185.220.101.36",""
"IPv4","185.220.101.35",""
"IPv4","185.220.101.34",""
"IPv4","185.220.101.33",""
"IPv4","185.220.101.32",""
"IPv4","185.220.101.31",""
"IPv4","185.220.101.30",""
"IPv4","185.220.101.3",""
"IPv4","185.220.101.29",""
"IPv4","185.220.101.28",""
"IPv4","185.220.101.27",""
"IPv4","185.220.101.26",""
"IPv4","185.220.101.25",""
"IPv4","185.220.101.24",""
"IPv4","185.220.101.23",""
"IPv4","185.220.101.22",""
"IPv4","185.220.101.211",""
"IPv4","185.220.101.210",""
"IPv4","185.220.101.21",""
"IPv4","185.220.101.209",""
"IPv4","185.220.101.208",""
"IPv4","185.220.101.207",""
"IPv4","185.220.101.206",""
"IPv4","185.220.101.205",""
"IPv4","185.220.101.204",""
"IPv4","185.220.101.203",""
"IPv4","185.220.101.202",""
"IPv4","185.220.101.201",""
"IPv4","185.220.101.200",""
"IPv4","185.220.101.20",""
"IPv4","185.220.101.2",""
"IPv4","185.220.101.199",""
"IPv4","185.220.101.198",""
"IPv4","185.220.101.197",""
"IPv4","185.220.101.196",""
"IPv4","185.220.101.195",""
"IPv4","185.220.101.194",""
"IPv4","185.220.101.193",""
"IPv4","185.220.101.192",""
"IPv4","185.220.101.19",""
"IPv4","185.220.101.18",""
"IPv4","185.220.101.17",""
"IPv4","185.220.101.16",""
"IPv4","185.220.101.15",""
"IPv4","185.220.101.14",""
"IPv4","185.220.101.13",""
"IPv4","185.220.101.12",""
"IPv4","185.220.101.11",""
"IPv4","185.220.101.10",""
"IPv4","185.220.101.1",""
"IPv4","185.220.100.254",""
"IPv4","185.220.100.253",""
"IPv4","185.220.100.252",""
"IPv4","185.220.100.251",""
"IPv4","185.220.100.250",""
"IPv4","185.220.100.249",""
"IPv4","185.220.100.248",""
"IPv4","185.220.100.247",""
"IPv4","185.220.100.246",""
"IPv4","185.220.100.245",""
"IPv4","185.220.100.244",""
"IPv4","185.220.100.243",""
"IPv4","185.220.100.242",""
"IPv4","185.220.100.241",""
"IPv4","185.220.100.240",""
"IPv4","185.22.174.119",""
"IPv4","185.22.173.180",""
"IPv4","185.22.172.106",""
"IPv4","185.217.95.25",""
"IPv4","185.217.0.96",""
"IPv4","185.217.0.85",""
"IPv4","185.216.179.206",""
"IPv4","185.215.185.26",""
"IPv4","185.213.175.43",""
"IPv4","185.212.110.3",""
"IPv4","185.207.107.227",""
"IPv4","185.207.107.216",""
"IPv4","185.207.107.130",""
"IPv4","185.207.107.106",""
"IPv4","185.207.106.241",""
"IPv4","185.207.106.222",""
"IPv4","185.207.105.173",""
"IPv4","185.207.105.124",""
"IPv4","185.207.104.96",""
"IPv4","185.207.104.225",""
"IPv4","185.207.104.18",""
"IPv4","185.206.146.238",""
"IPv4","185.204.1.84",""
"IPv4","185.204.1.83",""
"IPv4","185.198.26.149",""
"IPv4","185.197.195.145",""
"IPv4","185.196.2.251",""
"IPv4","185.195.71.9",""
"IPv4","185.195.71.8",""
"IPv4","185.195.71.7",""
"IPv4","185.195.71.6",""
"IPv4","185.195.71.5",""
"IPv4","185.195.71.4",""
"IPv4","185.195.71.3",""
"IPv4","185.195.71.244",""
"IPv4","185.195.71.2",""
"IPv4","185.195.71.12",""
"IPv4","185.195.71.11",""
"IPv4","185.195.71.10",""
"IPv4","185.195.237.116",""
"IPv4","185.194.239.73",""
"IPv4","185.194.239.11",""
"IPv4","185.194.142.90",""
"IPv4","185.194.142.73",""
"IPv4","185.194.142.241",""
"IPv4","185.194.142.226",""
"IPv4","185.194.142.194",""
"IPv4","185.194.141.178",""
"IPv4","185.194.141.107",""
"IPv4","185.193.52.180",""
"IPv4","185.193.127.153",""
"IPv4","185.193.126.206",""
"IPv4","185.193.125.208",""
"IPv4","185.191.204.254",""
"IPv4","185.189.112.162",""
"IPv4","185.185.170.27",""
"IPv4","185.183.194.90",""
"IPv4","185.183.194.48",""
"IPv4","185.183.159.40",""
"IPv4","185.183.159.107",""
"IPv4","185.183.158.57",""
"IPv4","185.183.157.214",""
"IPv4","185.183.157.127",""
"IPv4","185.181.62.16",""
"IPv4","185.181.61.23",""
"IPv4","185.181.61.142",""
"IPv4","185.181.60.181",""
"IPv4","185.181.229.77",""
"IPv4","185.177.206.74",""
"IPv4","185.177.206.73",""
"IPv4","185.177.206.72",""
"IPv4","185.177.206.71",""
"IPv4","185.177.206.70",""
"IPv4","185.177.206.69",""
"IPv4","185.177.206.68",""
"IPv4","185.177.206.67",""
"IPv4","185.177.206.66",""
"IPv4","185.177.151.33",""
"IPv4","185.177.127.34",""
"IPv4","185.177.126.118",""
"IPv4","185.175.56.120",""
"IPv4","185.173.235.70",""
"IPv4","185.170.115.140",""
"IPv4","185.170.114.25",""
"IPv4","185.170.114.125",""
"IPv4","185.170.113.186",""
"IPv4","185.170.113.109",""
"IPv4","185.170.113.101",""
"IPv4","185.170.112.115",""
"IPv4","185.17.184.101",""
"IPv4","185.165.240.126",""
"IPv4","185.165.171.84",""
"IPv4","185.165.171.46",""
"IPv4","185.165.169.138",""
"IPv4","185.163.45.253",""
"IPv4","185.163.45.247",""
"IPv4","185.163.45.212",""
"IPv4","185.163.45.107",""
"IPv4","185.163.204.44",""
"IPv4","185.163.204.43",""
"IPv4","185.162.251.94",""
"IPv4","185.162.251.249",""
"IPv4","185.162.251.135",""
"IPv4","185.162.251.122",""
"IPv4","185.162.249.126",""
"IPv4","185.16.60.194",""
"IPv4","185.16.60.130",""
"IPv4","185.156.175.60",""
"IPv4","185.155.96.161",""
"IPv4","185.154.110.143",""
"IPv4","185.154.110.142",""
"IPv4","185.151.242.187",""
"IPv4","185.15.92.66",""
"IPv4","185.15.92.64",""
